,scenario,reverb,snr,si_sdri,si_sdr,si_sdr_start,si_sdr_start_speaker0,si_sdr_start_speaker1,si_sdr_speaker0,si_sdr_spkeaker1
5111,5111,0.53,1.11,10.760799407958984,8.289477348327637,-2.471322536468506,-2.515073776245117,-2.4275710582733154,7.800142288208008,8.778812408447266
5112,5112,0.58,3.09,7.971890449523926,6.162591457366943,-1.8092987537384033,-1.8247770071029663,-1.7938206195831299,5.952247619628906,6.3729352951049805
5113,5113,0.49,9.56,8.931870460510254,8.418832778930664,-0.5130378007888794,-0.5086847543716431,-0.517390787601471,8.527015686035156,8.310648918151855
5114,5114,0.35,2.11,0.6649832725524902,-1.323784589767456,-1.9887678623199463,-2.0631251335144043,-1.9144105911254883,-1.9673218727111816,-0.6802473068237305
5115,5115,0.36,11.79,9.226253509521484,8.92184829711914,-0.3044055700302124,-0.3045687973499298,-0.3042423129081726,9.04044246673584,8.803254127502441
5116,5116,0.21,1.93,10.426060676574707,8.289668083190918,-2.13639235496521,-2.10107421875,-2.17171049118042,8.965448379516602,7.613887786865234
5117,5117,0.32,1.23,11.179539680480957,8.760513305664062,-2.4190263748168945,-2.469817638397217,-2.3682353496551514,8.52366828918457,8.997359275817871
5118,5118,0.52,2.46,6.897697448730469,5.011064529418945,-1.8866326808929443,-1.87172532081604,-1.9015400409698486,4.987850666046143,5.03427791595459
5119,5119,0.29,7.93,11.027203559875488,10.425174713134766,-0.602028489112854,-0.6135293841362,-0.5905275940895081,10.374836921691895,10.47551155090332
5120,5120,0.24,6.23,8.37148380279541,7.427030563354492,-0.9444528222084045,-0.9001860618591309,-0.9887195825576782,7.283310413360596,7.5707502365112305
5121,5121,0.22,6.57,9.069931030273438,8.242118835449219,-0.8278120160102844,-0.7778786420822144,-0.8777453899383545,8.224380493164062,8.259857177734375
5122,5122,0.32,3.23,5.145730018615723,3.528444290161133,-1.6172856092453003,-1.635272741317749,-1.5992984771728516,2.948417901992798,4.108470916748047
5123,5123,0.52,9.19,8.147846221923828,7.647092819213867,-0.5007532835006714,-0.48733922839164734,-0.514167308807373,7.417943477630615,7.876241683959961
5124,5124,0.55,2.5,9.742067337036133,7.842099189758301,-1.899967908859253,-1.9690884351730347,-1.8308475017547607,7.201058864593506,8.483139038085938
5125,5125,0.3,2.56,8.700553894042969,6.858035087585449,-1.8425192832946777,-1.7940415143966675,-1.8909971714019775,7.02581787109375,6.69025182723999
5126,5126,0.23,0.94,9.483806610107422,6.86837100982666,-2.6154351234436035,-2.5880165100097656,-2.6428534984588623,6.883138656616211,6.853603839874268
5127,5127,0.5,11.15,8.563467025756836,8.26682186126709,-0.2966455817222595,-0.32940685749053955,-0.2638843059539795,8.446043014526367,8.087600708007812
5128,5128,0.32,2.99,9.217960357666016,7.490737438201904,-1.7272233963012695,-1.7272019386291504,-1.7272447347640991,7.400147438049316,7.581327438354492
5129,5129,0.36,13.69,8.784106254577637,8.59922981262207,-0.18487612903118134,-0.19580140709877014,-0.17395085096359253,8.529378890991211,8.669081687927246
5130,5130,0.52,6.42,-0.9654389023780823,-1.8904407024383545,-0.9250018000602722,-0.9013878703117371,-0.9486157298088074,-2.6324403285980225,-1.148441195487976
5131,5131,0.41,13.64,7.5350446701049805,7.315941333770752,-0.21910327672958374,-0.21833838522434235,-0.21986818313598633,7.3253021240234375,7.306580543518066
5132,5132,0.27,8.63,3.7825660705566406,3.2490105628967285,-0.5335553884506226,-0.5305972099304199,-0.5365135073661804,3.0826547145843506,3.4153664112091064
5133,5133,0.24,1.7,2.209928035736084,-0.02053019404411316,-2.2304582595825195,-2.214226722717285,-2.246690034866333,-0.9948268532752991,0.9537664651870728
5134,5134,0.36,6.36,9.065740585327148,8.192955017089844,-0.8727856278419495,-0.8524961471557617,-0.8930751085281372,8.636165618896484,7.7497453689575195
5135,5135,0.58,1.7,6.967115879058838,4.637897491455078,-2.3292183876037598,-2.3032069206237793,-2.3552300930023193,3.7357070446014404,5.540087699890137
5136,5136,0.41,0.85,11.161884307861328,8.537896156311035,-2.623987913131714,-2.6107406616210938,-2.637235164642334,7.989165782928467,9.086626052856445
5137,5137,0.53,6.24,7.476808071136475,6.558022975921631,-0.9187850952148438,-0.9230118989944458,-0.9145582914352417,6.521087646484375,6.594958305358887
5138,5138,0.33,13.4,5.667482852935791,5.554255485534668,-0.11322743445634842,-0.09713086485862732,-0.12932400405406952,5.601369857788086,5.50714111328125
5139,5139,0.33,6.81,-2.5867395401000977,-3.347651481628418,-0.7609118223190308,-0.7424966096878052,-0.7793270349502563,-3.367232322692871,-3.328070640563965
5140,5140,0.44,14.78,8.883872985839844,8.755609512329102,-0.12826311588287354,-0.12218141555786133,-0.13434483110904694,8.724358558654785,8.786860466003418
5141,5141,0.3,13.74,7.311615943908691,7.155669212341309,-0.15594670176506042,-0.1497870534658432,-0.16210633516311646,7.2084431648254395,7.102895259857178
5142,5142,0.52,9.59,8.938273429870605,8.567375183105469,-0.3708980977535248,-0.34110814332962036,-0.4006880521774292,8.551396369934082,8.583353042602539
5143,5143,0.55,9.81,-0.2952224016189575,-0.6824166774749756,-0.38719427585601807,-0.3799166977405548,-0.3944718539714813,-0.9936540126800537,-0.37117934226989746
5144,5144,0.35,0.8,3.4885830879211426,0.8866426348686218,-2.601940393447876,-2.53165340423584,-2.672227382659912,1.9033886194229126,-0.13010331988334656
5145,5145,0.36,14.32,2.62819504737854,2.487297296524048,-0.140897735953331,-0.13943669199943542,-0.14235877990722656,2.313924789428711,2.6606698036193848
5146,5146,0.57,9.07,8.258199691772461,7.735444068908691,-0.5227556228637695,-0.5400912761688232,-0.5054200291633606,7.620501518249512,7.850387096405029
5147,5147,0.5,10.56,6.7982306480407715,6.432269096374512,-0.36596155166625977,-0.3912593126296997,-0.3406637907028198,6.4553022384643555,6.40923547744751
5148,5148,0.24,6.8,9.906037330627441,9.07119369506836,-0.8348435163497925,-0.7861661911010742,-0.883520781993866,9.039979934692383,9.10240650177002
5149,5149,0.52,2.34,8.073649406433105,6.093379020690918,-1.9802701473236084,-1.9471288919448853,-2.013411283493042,6.446835994720459,5.739921569824219
5150,5150,0.22,1.36,7.352958679199219,5.04612922668457,-2.3068292140960693,-2.388200283050537,-2.2254581451416016,5.300142765045166,4.792115211486816
5151,5151,0.32,7.83,8.930766105651855,8.25732707977295,-0.6734391450881958,-0.7319980263710022,-0.6148802042007446,8.235380172729492,8.279273986816406
5152,5152,0.4,5.18,9.827788352966309,8.65225887298584,-1.1755292415618896,-1.1884294748306274,-1.1626288890838623,8.333505630493164,8.971012115478516
5153,5153,0.53,2.05,5.923585414886475,3.985327959060669,-1.9382575750350952,-1.9500951766967773,-1.926419973373413,3.6606812477111816,4.309974670410156
5154,5154,0.49,12.23,7.392800807952881,7.18232536315918,-0.21047550439834595,-0.21612592041492462,-0.20482507348060608,7.164087772369385,7.200562477111816
5155,5155,0.48,7.9,10.238117218017578,9.554924964904785,-0.6831918954849243,-0.6635861396789551,-0.7027976512908936,9.555871963500977,9.553977966308594
5156,5156,0.23,9.47,-0.23229366540908813,-0.606528639793396,-0.37423497438430786,-0.37764522433280945,-0.3708246946334839,0.18063904345035553,-1.3936963081359863
5157,5157,0.43,6.73,4.827922821044922,4.0230584144592285,-0.8048642873764038,-0.8027995228767395,-0.8069289922714233,3.96966552734375,4.076451301574707
5158,5158,0.41,9.95,9.930021286010742,9.486513137817383,-0.4435085654258728,-0.4308290481567383,-0.45618805289268494,9.398931503295898,9.574094772338867
5159,5159,0.26,7.1,9.073164939880371,8.2597074508667,-0.8134574294090271,-0.8048532009124756,-0.8220616579055786,8.22375202178955,8.295662879943848
5160,5160,0.23,3.48,11.301267623901367,9.701650619506836,-1.5996167659759521,-1.6511858701705933,-1.548047661781311,9.538890838623047,9.864409446716309
5161,5161,0.54,2.72,-0.7464792728424072,-2.5965375900268555,-1.8500583171844482,-1.814635992050171,-1.8854806423187256,-2.4638023376464844,-2.7292728424072266
5162,5162,0.58,1.91,8.807823181152344,6.669511795043945,-2.1383118629455566,-2.1873788833618164,-2.089245080947876,6.437163352966309,6.901859760284424
5163,5163,0.49,0.07,8.233572006225586,5.281579494476318,-2.9519925117492676,-2.9041359424591064,-2.9998490810394287,4.826299667358398,5.736859321594238
5164,5164,0.39,1.98,8.708333969116211,6.589448928833008,-2.1188855171203613,-2.1943905353546143,-2.0433804988861084,6.4914870262146,6.687411308288574
5165,5165,0.37,4.71,9.535717964172363,8.213619232177734,-1.3220984935760498,-1.328867793083191,-1.3153293132781982,8.722124099731445,7.705113410949707
5166,5166,0.36,1.67,9.477338790893555,7.195561408996582,-2.281777858734131,-2.2728404998779297,-2.290715217590332,6.9775896072387695,7.413532733917236
5167,5167,0.55,3.89,8.261476516723633,6.785937309265137,-1.475539207458496,-1.474041223526001,-1.4770371913909912,6.689416885375977,6.882457256317139
5168,5168,0.39,5.47,9.649280548095703,8.520108222961426,-1.1291725635528564,-1.1668981313705444,-1.0914469957351685,8.142047882080078,8.898168563842773
5169,5169,0.41,3.16,9.969710350036621,8.271788597106934,-1.6979217529296875,-1.7275745868682861,-1.6682690382003784,7.968082904815674,8.575493812561035
5170,5170,0.27,5.3,9.55314826965332,8.44911003112793,-1.1040387153625488,-1.1228053569793701,-1.085271954536438,7.999196529388428,8.899023056030273
5171,5171,0.42,3.23,8.051412582397461,6.382981300354004,-1.6684314012527466,-1.7090911865234375,-1.6277716159820557,6.5365214347839355,6.229441165924072
5172,5172,0.49,4.67,10.842812538146973,9.508354187011719,-1.334458351135254,-1.373692274093628,-1.2952244281768799,8.322525024414062,10.694183349609375
5173,5173,0.44,11.82,11.340472221374512,11.052448272705078,-0.28802400827407837,-0.2890464961528778,-0.28700152039527893,11.134190559387207,10.970706939697266
5174,5174,0.44,0.07,7.386924743652344,4.488508224487305,-2.89841628074646,-2.9466981887817383,-2.8501343727111816,4.421579360961914,4.555437088012695
5175,5175,0.55,11.71,9.16183090209961,8.817081451416016,-0.3447495102882385,-0.32690349221229553,-0.36259549856185913,8.586012840270996,9.048151016235352
5176,5176,0.38,12.7,-2.682957172393799,-2.96821665763855,-0.2852593660354614,-0.27258074283599854,-0.29793795943260193,-3.1949758529663086,-2.741457462310791
5177,5177,0.29,14.58,10.512775421142578,10.366727828979492,-0.14604750275611877,-0.14387060701847076,-0.14822441339492798,10.554308891296387,10.179145812988281
5178,5178,0.49,13.4,10.014752388000488,9.879926681518555,-0.13482573628425598,-0.1465817540884018,-0.12306970357894897,10.023163795471191,9.736690521240234
5179,5179,0.58,5.15,-0.18493986129760742,-1.3293707370758057,-1.1444308757781982,-1.1344810724258423,-1.1543806791305542,-0.9840322136878967,-1.6747092008590698
5180,5180,0.26,7.81,7.9109272956848145,7.191650390625,-0.7192769646644592,-0.711056113243103,-0.7274978160858154,7.418035507202148,6.96526575088501
5181,5181,0.43,0.31,7.7923736572265625,4.899751663208008,-2.892622232437134,-2.87550687789917,-2.9097375869750977,4.24010705947876,5.559396743774414
5182,5182,0.42,14.02,9.286892890930176,9.283039093017578,-0.003853502217680216,-0.021657302975654602,0.01395029854029417,9.31665325164795,9.24942398071289
5183,5183,0.28,4.28,8.938538551330566,7.564055442810059,-1.374483346939087,-1.3592486381530762,-1.389717936515808,7.435779094696045,7.6923322677612305
5184,5184,0.26,0.5,9.409538269042969,6.6292405128479,-2.7802977561950684,-2.8057408332824707,-2.754854679107666,6.01812744140625,7.240353584289551
5185,5185,0.2,8.21,3.7497127056121826,3.08559513092041,-0.6641176342964172,-0.6647986769676208,-0.6634365916252136,3.1523938179016113,3.018796443939209
5186,5186,0.2,8.07,6.88369607925415,6.271378993988037,-0.6123172044754028,-0.6390188932418823,-0.5856155157089233,6.155579566955566,6.387178421020508
5187,5187,0.48,12.27,8.498915672302246,8.232953071594238,-0.26596295833587646,-0.2480139583349228,-0.28391197323799133,7.966781139373779,8.499124526977539
5188,5188,0.32,4.29,9.451605796813965,8.12946891784668,-1.3221371173858643,-1.3134092092514038,-1.3308651447296143,7.831480026245117,8.427456855773926
5189,5189,0.41,12.61,3.1845293045043945,2.830357551574707,-0.35417163372039795,-0.35945817828178406,-0.34888511896133423,3.1163558959960938,2.5443592071533203
5190,5190,0.31,12.87,10.457993507385254,10.270683288574219,-0.187310591340065,-0.19624607264995575,-0.17837511003017426,10.353617668151855,10.187748908996582
5191,5191,0.47,10.39,10.491488456726074,10.10069751739502,-0.3907906413078308,-0.3613060414791107,-0.4202752113342285,10.097452163696289,10.10394287109375
5192,5192,0.56,12.03,8.013245582580566,7.5886688232421875,-0.42457711696624756,-0.41556063294410706,-0.4335935711860657,7.571794509887695,7.60554313659668
5193,5193,0.48,1.69,-2.3698983192443848,-4.636619567871094,-2.266721248626709,-2.3361854553222656,-2.1972572803497314,-6.7657470703125,-2.5074923038482666
5194,5194,0.35,11.13,8.835110664367676,8.475500106811523,-0.35961025953292847,-0.361026406288147,-0.35819411277770996,8.333381652832031,8.617619514465332
5195,5195,0.28,8.21,9.876039505004883,9.333054542541504,-0.5429847240447998,-0.5452138781547546,-0.540755569934845,9.360918998718262,9.305190086364746
5196,5196,0.51,14.08,7.313105583190918,7.109923362731934,-0.2031821757555008,-0.22272557020187378,-0.1836387813091278,7.035478591918945,7.184367656707764
5197,5197,0.23,14.37,-0.20342019200325012,-0.3637038469314575,-0.1602836549282074,-0.1617070734500885,-0.1588602513074875,-0.8724019527435303,0.14499424397945404
5198,5198,0.42,0.71,4.975127220153809,2.351574420928955,-2.6235525608062744,-2.6412301063537598,-2.605875015258789,2.1558003425598145,2.5473484992980957
5199,5199,0.5,11.28,1.3965520858764648,1.1190876960754395,-0.2774643301963806,-0.29157134890556335,-0.2633573114871979,1.111293911933899,1.1268813610076904
5200,5200,0.38,0.45,9.095656394958496,6.3222246170043945,-2.7734317779541016,-2.7879457473754883,-2.758917808532715,5.99609899520874,6.648349761962891
5201,5201,0.42,8.9,9.763818740844727,9.260089874267578,-0.5037292838096619,-0.45187607407569885,-0.5555825233459473,9.428055763244629,9.092124938964844
5202,5202,0.55,2.47,10.094514846801758,8.067498207092285,-2.0270168781280518,-2.000786066055298,-2.0532476902008057,8.037385940551758,8.097610473632812
5203,5203,0.58,8.04,6.656250953674316,6.076643466949463,-0.5796076059341431,-0.5980840921401978,-0.5611311793327332,6.078991889953613,6.0742950439453125
5204,5204,0.41,6.88,10.66441822052002,9.861225128173828,-0.8031934499740601,-0.7992153167724609,-0.8071715235710144,9.811225891113281,9.911223411560059
5205,5205,0.26,13.84,8.920746803283691,8.666343688964844,-0.25440335273742676,-0.2537521719932556,-0.2550545632839203,8.61608600616455,8.716601371765137
5206,5206,0.59,11.67,2.694808006286621,2.4550204277038574,-0.23978760838508606,-0.25724905729293823,-0.2223261445760727,2.298342704772949,2.6116981506347656
5207,5207,0.39,3.89,7.828186988830566,6.331235885620117,-1.4969513416290283,-1.484548568725586,-1.5093539953231812,6.447187423706055,6.2152838706970215
5208,5208,0.37,14.34,7.8949480056762695,7.743622303009033,-0.15132570266723633,-0.16702426970005035,-0.1356271207332611,7.788007736206055,7.699236869812012
5209,5209,0.33,4.11,9.610713958740234,8.270797729492188,-1.339916467666626,-1.3356982469558716,-1.3441345691680908,8.174196243286133,8.367399215698242
5210,5210,0.44,7.97,9.366521835327148,8.674590110778809,-0.6919318437576294,-0.6749123930931091,-0.7089512944221497,8.723505973815918,8.6256742477417
5211,5211,0.26,0.24,9.249578475952148,6.377008438110352,-2.872570514678955,-2.889653444290161,-2.855487823486328,6.89902400970459,5.8549933433532715
5212,5212,0.28,8.98,9.06410026550293,8.553369522094727,-0.5107303857803345,-0.5145890116691589,-0.5068717002868652,8.519176483154297,8.587562561035156
5213,5213,0.37,14.62,7.905975818634033,7.813107013702393,-0.09286900609731674,-0.08955392986536026,-0.09618408232927322,7.729888916015625,7.89632511138916
5214,5214,0.6,10.61,3.3684778213500977,3.097808361053467,-0.27066951990127563,-0.2885277569293976,-0.2528112530708313,3.133559226989746,3.0620574951171875
5215,5215,0.5,8.25,10.249751091003418,9.68297290802002,-0.566777765750885,-0.5403776168823242,-0.5931779146194458,9.824127197265625,9.541818618774414
5216,5216,0.58,5.03,7.287811279296875,6.135927200317383,-1.1518841981887817,-1.1333884000778198,-1.1703799962997437,5.874114513397217,6.397739410400391
5217,5217,0.51,2.46,7.513720989227295,5.596098899841309,-1.9176220893859863,-1.9781839847564697,-1.8570603132247925,5.723414421081543,5.468783378601074
5218,5218,0.49,2.49,8.417389869689941,6.337244510650635,-2.0801453590393066,-2.059244394302368,-2.101046562194824,5.236368179321289,7.4381208419799805
5219,5219,0.22,5.4,9.33165168762207,8.182199478149414,-1.1494523286819458,-1.215694785118103,-1.0832098722457886,8.310084342956543,8.054315567016602
5220,5220,0.59,7.18,6.464495658874512,5.6781182289123535,-0.7863776087760925,-0.7757983207702637,-0.7969568967819214,5.420019626617432,5.936216831207275
5221,5221,0.37,5.32,7.134579658508301,6.047816276550293,-1.086763620376587,-1.1198378801345825,-1.0536894798278809,5.959961414337158,6.135671615600586
5222,5222,0.36,12.2,2.3152668476104736,2.0373387336730957,-0.27792811393737793,-0.29081812500953674,-0.2650381326675415,1.4706239700317383,2.604053258895874
5223,5223,0.49,3.36,7.888288974761963,6.252778053283691,-1.635510802268982,-1.5973244905471802,-1.6736971139907837,6.419594764709473,6.085960865020752
